TERM,COLLEGE,DEPT,COURSE,SECT,CRN,TYPE,MIN CREDITS,MAX CREDITS,TITLE,CROSS-LIST,MAX SIZE,ACTUAL ENROLLMENT,PRIMARY INSTRUCTOR FIRST NAME,PRIMARY INSTRUCTOR LAST NAME,SECONDARY INSTRUCTOR FIRST NAME,SECONDARY INSTRUCTOR LAST NAME,START DATE,END DATE,MON-IND,TUE-IND,WED-IND,THU-IND,FRI-IND,SAT-IND,SUN-IND,BEGIN TIME,END TIME,BUILDING,ROOM
201210,VCU Life Sciences,ENVS,ENVS201,903,27496,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/25/11,12/10/11,,T,,,,,,1700,1850,LFSCB,104
201210,VCU Life Sciences,ENVS,ENVS201,903,27496,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/25/11,12/10/11,,T,,R,,,,1230,1330,TEMPL,1165
201210,VCU Life Sciences,ENVS,ENVS201,904,27497,LEC,3,3,EARTH SYSTEM SCIENCE,,12,8,Vickie,Connors,,,8/25/11,12/10/11,,,,R,,,,1700,1850,LFSCB,104
201210,VCU Life Sciences,ENVS,ENVS201,904,27497,LEC,3,3,EARTH SYSTEM SCIENCE,,12,8,Vickie,Connors,,,8/25/11,12/10/11,,T,,R,,,,1230,1330,TEMPL,1165
201210,VCU Life Sciences,ENVS,ENVS201,905,27498,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/25/11,12/10/11,,T,,,,,,1900,2050,LFSCB,104
201210,VCU Life Sciences,ENVS,ENVS201,905,27498,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/25/11,12/10/11,,T,,R,,,,1230,1330,TEMPL,1165
201210,VCU Life Sciences,ENVS,ENVS301,902,25346,LEC,3,3,INTRODUCTION TO METEOROLOGY,,0,37,John,Bernier,,,8/25/11,12/10/11,,,,R,,,,1900,2140,LFSCB,251
201210,VCU Life Sciences,ENVS,ENVS310,901,21937,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,0,36,Steven,Oden,,,8/25/11,12/10/11,M,,,,,,,1900,2140,LFSCB,253
201210,VCU Life Sciences,ENVS,ENVS330,901,12717,LEC,3,3,ENVIRONMENTAL POLLUTION,SAME AS BIOL-332,100,76,Stephen,McIninch,,,8/25/11,12/10/11,,,W,,,,,1900,2140,LFSCB,151
201210,VCU Life Sciences,ENVS,ENVS335,901,12718,LEC,3,3,ENVIRONMENTAL GEOLOGY,SAME AS GEOG-335,30,43,Leonard,Ford,,,8/25/11,12/10/11,M,,,,,,,1600,1840,LFSCB,253
201210,VCU Life Sciences,ENVS,ENVS490,901,12720,LEC,3,3,RES SEM IN ENV STUDIES WI,,15,52,Daniel,McGarvey,,,8/25/11,12/10/11,,,,R,,,,1600,1840,HIBBS,203
201210,VCU Life Sciences,ENVS,ENVS492,1,12721,IND,1,1,INDEPENDENT STUDY,,10,1,J,Fox,,,8/25/11,12/10/11,,,,,,,,,,,
201210,VCU Life Sciences,ENVS,ENVS492,2,22945,IND,2,2,INDEPENDENT STUDY,,10,4,J,Fox,,,8/25/11,12/10/11,,,,,,,,,,TOBEA,
201210,VCU Life Sciences,ENVS,ENVS492,3,12722,IND,3,3,INDEPENDENT STUDY,,5,7,J,Fox,,,8/25/11,12/10/11,,,,,,,,,,,
201210,VCU Life Sciences,ENVS,ENVS493,1,12723,FLD,1,1,ENVIRONMNTL STUDIES INTERNSHIP,,30,1,J,Fox,,,8/25/11,12/10/11,,,,,,,,,,,
201210,VCU Life Sciences,ENVS,ENVS493,3,12724,FLD,3,3,ENVIRONMNTL STUDIES INTERNSHIP,,30,1,J,Fox,,,8/25/11,12/10/11,,,,,,,,,,,
201210,VCU Life Sciences,ENVS,ENVS521,901,19445,LEC,3,3,INTRO TO GEOGRAPHIC INFO SCI,,25,5,Karl,Huber,,,8/25/11,12/10/11,,,,R,,,,1900,2140,HIBBS,407
201210,VCU Life Sciences,ENVS,ENVS591,1,22061,LEC,1,1,TOPIC: STELLA MODELS FOR ESS,,15,4,Vickie,Connors,,,8/25/11,12/10/11,,,W,,,,,1300,1350,LFSCB,103
201210,VCU Life Sciences,ENVS,ENVS591,903,27495,LEC,3,3,TOP: THE CLIMATE SYSTEM,,15,8,Vickie,Connors,,,8/25/11,12/10/11,,,W,,,,,1700,1940,LFSCB,103
201210,VCU Life Sciences,ENVS,ENVS591,902,25662,LEC,3,3,TP:SUSTNBLE SOCTS-JMS RVR BASN,,15,15,William,Godfrey,,,8/25/11,12/10/11,,T,,,,,,1600,1840,LFSCB,150
201210,VCU Life Sciences,ENVS,ENVS601,901,12727,LEC,3,3,SURV IN ENVIRONMENTAL STUDIES,,15,19,Peter,Defur,,,8/25/11,12/10/11,,,,R,,,,1600,1840,LFSCB,255
201210,VCU Life Sciences,ENVS,ENVS602,901,21938,WSP,3,3,ENVIRONMENTAL TECHNOLOGY,,15,9,Jennifer,Ciminelli,,,8/25/11,12/10/11,,,,R,,,,900,1140,LFSCB,103
201210,VCU Life Sciences,ENVS,ENVS640,901,27693,LEC,3,3,RIVER POLICY,,15,8,Jeter,Watson,,,8/25/11,12/10/11,,,W,,,,,1900,2140,LFSCB,104
201210,VCU Life Sciences,ENVS,ENVS655,901,26951,LEC,3,3,HYDROGEOLOGY,,15,12,Timothy,Kelly,,,8/25/11,12/10/11,M,,,,,,,1900,2140,LFSCB,103
201210,VCU Life Sciences,ENVS,ENVS691,901,24986,LEC,3,3,TOP:BUSINESS AND THE ENVRNMNT,,15,9,Judson,White,,,8/25/11,12/10/11,M,,,,,,,1800,2040,LFSCB,116
201210,VCU Life Sciences,ENVS,ENVS692,3,12733,IND,3,3,INDEPENDENT STUDY,,10,8,Gregory,Garman,,,8/25/11,12/10/11,,,,,,,,,,,
201210,VCU Life Sciences,ENVS,ENVS693,1,12734,FLD,1,1,INTERNSHIP-ENVIRONMNTL STUDIES,,10,1,Gregory,Garman,,,8/25/11,12/10/11,,,,,,,,,,,
201210,VCU Life Sciences,ENVS,ENVS693,3,12736,FLD,3,3,INTERNSHIP-ENVIRONMNTL STUDIES,,10,6,Gregory,Garman,,,8/25/11,12/10/11,,,,,,,,,,,
201210,VCU Life Sciences,ENVS,ENVS697,1,12737,RES,1,1,RESEARCH,,15,3,Gregory,Garman,,,8/25/11,12/10/11,,,,,,,,,,,
201210,VCU Life Sciences,ENVS,ENVS697,3,12739,RES,3,3,RESEARCH,,15,2,Gregory,Garman,,,8/25/11,12/10/11,,,,,,,,,,,
201210,VCU Life Sciences,ENVS,ENVS698,3,24286,MST,3,3,THESIS,,15,4,Gregory,Garman,,,8/25/11,12/10/11,,,,,,,,,,,
201210,VCU Life Sciences,ENVS,ENVZ335,L51,12740,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,SAME AS GEOZ-335,30,39,Leonard,Ford,,,8/25/11,12/10/11,,,W,,,,,1600,1740,LFSCB,232
201220,VCU Life Sciences,ENVS,ENVS301,901,23054,LEC,3,3,INTRODUCTION TO METEOROLOGY,,0,44,John,Bernier,,,1/17/12,5/5/12,,T,,,,,,1900,2140,HHALL,2129
201220,VCU Life Sciences,ENVS,ENVS310,901,24320,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,0,42,Steven,Oden,,,1/17/12,5/5/12,M,,,,,,,1900,2140,LFSCB,253
201220,VCU Life Sciences,ENVS,ENVS311,901,12658,LEC,3,3,POLITICS OF THE ENVIRONMENT,Same as POLI-311,35,68,Jeter,Watson,,,1/17/12,5/5/12,,,W,,,,,1900,2140,OLVPH,1024
201220,VCU Life Sciences,ENVS,ENVS335,901,26194,LEC,3,3,ENVIRONMENTAL GEOLOGY,,35,46,Leonard,Ford,,,1/17/12,5/5/12,M,,,,,,,1600,1840,LFSCB,253
201220,VCU Life Sciences,ENVS,ENVS401,2,12662,LEC,3,3,METEOROLOGY AND CLIMATOLOGY,Same as GEOG-401,30,39,Vickie,Connors,,,1/17/12,5/5/12,,T,,R,,,,1530,1645,HIBBS,429
201220,VCU Life Sciences,ENVS,ENVS411,1,12663,LEC,3,3,OCEANOGRAPHY,Same as GEOG-411,50,80,Shannon,McCallister,,,1/17/12,5/5/12,,T,,R,,,,1400,1515,HIBBS,403
201220,VCU Life Sciences,ENVS,ENVS490,901,27946,LEC,3,3,RES SEM IN ENV STUDIES WI,,0,13,Vickie,Connors,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS492,1,12665,IND,1,1,INDEPENDENT STUDY,,10,5,J,Fox,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS492,2,26450,IND,2,2,INDEPENDENT STUDY,,10,5,J,Fox,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS492,3,12666,IND,3,3,INDEPENDENT STUDY,,10,8,J,Fox,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS493,3,12668,FLD,3,3,ENVIRONMENTL STUDIES INTERNSHP,,10,3,Stephen,McIninch,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS541,901,27951,LEC,3,3,PRINCIPLES OF WASTE MANAGEMENT,,15,13,Timothy,Kelly,,,1/17/12,5/5/12,M,,,,,,,1900,2140,LFSCB,103
201220,VCU Life Sciences,ENVS,ENVS591,1,25997,LEC,3,3,TOP:PANAMA AVIAN FLD ECLGY -SL,Same as BIOL 591.,0,1,Lesley,Bulluck,,,1/5/12,5/4/12,,,W,,,,,1300,1500,LFSCB,250
201220,VCU Life Sciences,ENVS,ENVS591,902,24323,LEC,3,3,TOP:INTRO TO GEOSPTL ENV ANLYS,,12,12,Karl,Huber,,,1/17/12,5/5/12,,,,R,,,,1600,1840,LFSCB,103
201220,VCU Life Sciences,ENVS,ENVS591,901,27968,LEC,3,3,TOP: BIOGEOGRAPHY,Same as BIOL 591.,15,7,Daniel,McGarvey,,,1/17/12,5/5/12,,,,R,,,,1600,1840,LFSCB,150
201220,VCU Life Sciences,ENVS,ENVS603,901,24392,LEC,3,3,ENVIRONMENTAL RESEARCH METHOD,,15,17,Stephen,McIninch,,,1/17/12,5/5/12,,T,,,,,,1600,1840,HHALL,2120
201220,VCU Life Sciences,ENVS,ENVS628,901,24346,LEC,3,3,ENVIRONMENTAL POLICY & ADMIN,,18,18,J,Fox,,,1/17/12,5/5/12,,,,R,,,,1900,2140,LFSCB,103
201220,VCU Life Sciences,ENVS,ENVS654,1,27586,LEC,3,3,ENVIRONMENTAL REMOTE SENSING,,12,6,William,Shuart,,,1/17/12,5/5/12,,T,,,,,,900,1140,LFSCB,103
201220,VCU Life Sciences,ENVS,ENVS670,901,27585,LEC,3,3,POLLUTION PHYSIOLOGY,,15,15,Peter,Defur,,,1/17/12,5/5/12,M,,,,,,,1600,1840,LFSCB,103
201220,VCU Life Sciences,ENVS,ENVS691,901,27587,LEC,3,3,TOP: RIVER ESTUARINE ECOLOGY,Same as BIOL 691.,13,8,Paul,Bukaveckas,,,1/17/12,5/5/12,,,W,,,,,1600,1840,LFSCB,103
201220,VCU Life Sciences,ENVS,ENVS691,4,26677,LEC,2,2,SP TOP: LANDSCAPE GENETICS,Same as BIOL 691-002,12,1,Rodney,Dyer,,,1/17/12,5/5/12,,,W,,,,,1130,1330,LFSCB,104
201220,VCU Life Sciences,ENVS,ENVS691,902,27947,LEC,3,3,TOPICS: ENVRNMNTL VALUATION,Same as ECON 691.,15,5,Linda,Fernandez,,,1/17/12,5/5/12,,,W,,,,,1900,2140,LFSCB,103
201220,VCU Life Sciences,ENVS,ENVS691,1,26546,LEC,2,2,TOP: STREAM RESTORATION,Same as BIOL 691,20,8,Robert,Siegfried,,,1/17/12,5/5/12,,T,,,,,,1700,1850,LFSCB,116
201220,VCU Life Sciences,ENVS,ENVS692,1,12675,IND,1,1,INDEPENDENT STUDY,,10,1,Gregory,Garman,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS692,3,12677,IND,3,3,INDEPENDENT STUDY,,10,7,Gregory,Garman,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS693,1,12678,FLD,1,1,ENVIRONMENTL STUDIES INTERNSHP,,10,1,Stephen,McIninch,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS693,3,12680,FLD,3,3,ENVIRONMENTL STUDIES INTERNSHP,,10,8,Stephen,McIninch,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS697,3,24844,RES,3,3,RESEARCH,,15,2,Gregory,Garman,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS698,1,12681,MST,1,1,THESIS,,30,4,Gregory,Garman,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS698,2,12682,MST,2,2,THESIS,,30,1,Gregory,Garman,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVS698,3,12683,MST,3,3,THESIS,,30,6,Gregory,Garman,,,1/17/12,5/5/12,,,,,,,,,,,
201220,VCU Life Sciences,ENVS,ENVZ335,L51,26193,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,,24,22,Arif,Sikder,,,1/17/12,5/5/12,,,W,,,,,1600,1740,LFSCB,232
201220,VCU Life Sciences,ENVS,ENVZ335,L52,28241,LAB,1,1,ENVIRONMENTAL GEOLOGY LAB,,24,24,Arif,Sikder,,,1/17/12,5/5/12,M,,,,,,,1900,2040,LFSCB,232
201220,VCU Life Sciences,ENVS,ENVZ401,L51,26192,LAB,1,1,METEOROLOGY & CLIMATOLOGY LAB,,12,8,William,Isenberg,James,Deemy,1/17/12,5/5/12,M,,,,,,,1300,1550,LFSCB,104
201230,VCU Life Sciences,ENVS,ENVS105,901,33076,LEC,3,3,PHYSICAL GEOLOGY,,30,7,Patricia,Miller,,,5/22/12,7/12/12,,T,,R,,,,1800,2040,HIBBS,431
201230,VCU Life Sciences,ENVS,ENVS301,901,30514,LEC,3,3,INTRODUCTION TO METEOROLOGY,,30,29,John,Bernier,,,5/21/12,7/11/12,M,,W,,,,,1900,2140,HHALL,2101
201230,VCU Life Sciences,ENVS,ENVS310,901,30519,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,30,25,Steven,Oden,,,5/22/12,7/12/12,,T,,R,,,,1800,2040,HHALL,2119
201230,VCU Life Sciences,ENVS,ENVS311,1,33077,LEC,3,3,POLITICS OF THE ENVIRONMENT,,30,24,Jeter,Watson,,,5/21/12,6/21/12,M,T,W,R,,,,1300,1515,HHALL,2138
201230,VCU Life Sciences,ENVS,ENVS401,901,31394,LEC,3,3,METEOROLOGY AND CLIMATOLOGY,,30,21,Vickie,Connors,,,5/22/12,7/12/12,,T,,R,,,,1500,1740,HHALL,2132
201230,VCU Life Sciences,ENVS,ENVS490,901,34372,LEC,3,3,RES SEM IN ENV STUDIES WI,,0,2,J,Fox,,,6/6/12,8/10/12,,,,,,,,,,,
201230,VCU Life Sciences,ENVS,ENVS492,1,10953,IND,1,1,INDEPENDENT STUDY,,0,2,J,Fox,,,5/21/12,8/10/12,,,,,,,,,,,
201230,VCU Life Sciences,ENVS,ENVS493,3,10957,FLD,3,3,ENVS INTERNSHIP,,0,2,Stephen,McIninch,,,5/21/12,8/10/12,,,,,,,,,,,
201230,VCU Life Sciences,ENVS,ENVS591,901,33958,LEC,3,3,TOP:SOIL SED ENVR POLTN,,15,8,Arif,Sikder,,,5/21/12,7/11/12,M,,W,,,,,1500,1740,LFSCB,103
201230,VCU Life Sciences,ENVS,ENVS691,901,33964,LEC,3,3,TOP:AIR POLLUTION&ITS CONTROL,,15,8,Timothy,Kelly,,,5/22/12,7/12/12,,T,,R,,,,1800,2040,LFSCB,103
201230,VCU Life Sciences,ENVS,ENVS692,1,10963,IND,1,1,INDEPENDENT STUDY,,0,1,Stephen,McIninch,,,5/21/12,8/10/12,,,,,,,,,,,
201230,VCU Life Sciences,ENVS,ENVS692,2,10964,IND,2,2,INDEPENDENT STUDY,,0,1,Stephen,McIninch,,,5/21/12,8/10/12,,,,,,,,,,,
201230,VCU Life Sciences,ENVS,ENVS692,3,10965,IND,3,3,INDEPENDENT STUDY,,0,3,Stephen,McIninch,,,5/21/12,8/10/12,,,,,,,,,,,
201230,VCU Life Sciences,ENVS,ENVS693,3,10968,FLD,3,3,INTERNSHIP IN ENVS,,0,1,Stephen,McIninch,,,5/21/12,8/10/12,,,,,,,,,,,
201230,VCU Life Sciences,ENVS,ENVS698,1,10969,MST,1,1,THESIS,,10,3,Gregory,Garman,,,5/21/12,8/10/12,,,,,,,,,,,
201310,VCU Life Sciences,ENVS,ENVS105,901,25839,LEC,3,3,PHYSICAL GEOLOGY,,35,36,Patricia,Miller,,,8/23/12,12/8/12,,,W,,,,,1900,2140,TEMPL,2223
201310,VCU Life Sciences,ENVS,ENVS105,902,28870,LEC,3,3,PHYSICAL GEOLOGY,,15,32,Arif,Sikder,,,8/23/12,12/8/12,M,,,,,,,1600,1840,TEMPL,1160
201310,VCU Life Sciences,ENVS,ENVS201,1,21936,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS201,1,21936,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,M,,,,,,,900,1050,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,2,21935,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,,,W,,,,,900,1050,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,2,21935,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS201,3,21934,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,,,,,F,,,900,1050,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,3,21934,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS201,4,21933,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,,T,,,,,,930,1120,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,4,21933,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS201,5,21932,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,,,,R,,,,930,1120,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,5,21932,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS201,7,24886,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,,T,,,,,,1500,1650,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,7,24886,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS201,9,24884,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,,,,R,,,,1500,1650,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,9,24884,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS201,901,24885,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,,,W,,,,,1600,1750,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,901,24885,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS201,902,24232,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS201,902,24232,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,M,,,,,,,1600,1750,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,903,27496,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,,T,,,,,,1700,1850,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,903,27496,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS201,904,27497,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,,,,R,,,,1700,1850,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,904,27497,LEC,3,3,EARTH SYSTEM SCIENCE,,12,11,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS201,905,27498,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,,T,,,,,,1900,2050,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS201,905,27498,LEC,3,3,EARTH SYSTEM SCIENCE,,12,12,Vickie,Connors,,,8/23/12,12/8/12,,T,,R,,,,1230,1330,TEMPL,1165
201310,VCU Life Sciences,ENVS,ENVS301,902,25346,LEC,3,3,INTRODUCTION TO METEOROLOGY,,0,38,John,Bernier,,,8/23/12,12/8/12,,,,R,,,,1900,2140,LFSCB,251
201310,VCU Life Sciences,ENVS,ENVS310,901,21937,LEC,3,3,INTRODUCTION TO OCEANOGRAPHY,,0,37,Steven,Oden,,,8/23/12,12/8/12,M,,,,,,,1900,2140,LFSCB,253
201310,VCU Life Sciences,ENVS,ENVS330,901,12717,LEC,3,3,ENVIRONMENTAL POLLUTION,SAME AS BIOL-332,100,81,Stephen,McIninch,,,8/23/12,12/8/12,,,W,,,,,1900,2140,LFSCB,151
201310,VCU Life Sciences,ENVS,ENVS335,901,12718,LEC,3,3,ENVIRONMENTAL GEOLOGY,SAME AS GEOG-335,30,34,Leonard,Ford,,,8/23/12,12/8/12,M,,,,,,,1600,1840,LFSCB,253
201310,VCU Life Sciences,ENVS,ENVS490,901,12720,LEC,3,3,RES SEM IN ENV STUDIES WI,,50,66,Daniel,McGarvey,,,8/23/12,12/8/12,,,W,,,,,1600,1840,500AC,114
201310,VCU Life Sciences,ENVS,ENVS492,1,12721,IND,1,1,INDEPENDENT STUDY,,0,1,J,Fox,,,8/23/12,12/8/12,,,,,,,,,,,
201310,VCU Life Sciences,ENVS,ENVS492,2,22945,IND,2,2,INDEPENDENT STUDY,,0,3,J,Fox,,,8/23/12,12/8/12,,,,,,,,,,TOBEA,
201310,VCU Life Sciences,ENVS,ENVS492,3,12722,IND,3,3,INDEPENDENT STUDY,,0,4,J,Fox,,,8/23/12,12/8/12,,,,,,,,,,,
201310,VCU Life Sciences,ENVS,ENVS493,3,12724,FLD,3,3,ENVIRONMNTL STUDIES INTERNSHIP,,0,1,Stephen,McIninch,,,8/23/12,12/8/12,,,,,,,,,,,
201310,VCU Life Sciences,ENVS,ENVS521,901,29171,LEC,3,3,INTRO TO GEOGRAPHIC INFO SCI,,15,14,Jennifer,Ciminelli,,,8/23/12,12/8/12,,,W,,,,,1900,2140,LFSCB,104
201310,VCU Life Sciences,ENVS,ENVS591,1,22061,LEC,1,1,TOPIC: STELLA MODELS FOR ESS,,15,3,Vickie,Connors,,,8/23/12,12/8/12,,,W,,,,,1300,1350,LFSCB,103
201310,VCU Life Sciences,ENVS,ENVS591,902,25662,LEC,3,3,TP:SUSTNBLE SOCTS-JMS RVR BASN,,15,12,William,Godfrey,,,8/23/12,12/8/12,,T,,,,,,1600,1840,LFSCB,150
201310,VCU Life Sciences,ENVS,ENVS591,901,28618,LEC,3,3,TOP: ENVIRONMENTAL ENGINEERING,,15,15,Timothy,Kelly,,,8/23/12,12/8/12,M,,,,,,,1900,2140,LFSCB,103
201310,VCU Life Sciences,ENVS,ENVS601,901,12727,LEC,3,3,SURV IN ENVIRONMENTAL STUDIES,,15,24,Peter,Defur,,,8/23/12,12/8/12,,,,R,,,,1600,1840,LFSCB,255
201310,VCU Life Sciences,ENVS,ENVS602,901,21938,WSP,3,3,ENVIRONMENTAL TECHNOLOGY,,15,12,William,Shuart,,,8/23/12,12/8/12,,,,R,,,,900,1140,LFSCB,103
201310,VCU Life Sciences,ENVS,ENVS660,901,28704,LEC,3,3,VIRGINIA ENVIRONMENTAL LAW,,15,7,Jeter,Watson,,,8/23/12,12/8/12,,,W,,,,,1900,2140,LFSCB,154
201310,VCU Life Sciences,ENVS,ENVS691,902,28705,LEC,3,3,TOP: ENVIRONMENTAL ETHICS,,15,13,J,Fox,,,8/23/12,12/8/12,M,,,,,,,1900,2140,LFSCB,116
201310,VCU Life Sciences,ENVS,ENVS691,903,28706,LEC,3,3,TOP:RENEWABLE ENERGY POLICY,,15,12,Vijayanand,Satyal,,,8/23/12,12/8/12,,,,R,,,,1900,2140,LFSCB,116
201310,VCU Life Sciences,ENVS,ENVS692,1,12731,IND,1,1,INDEPENDENT STUDY,,0,1,Stephen,McIninch,,,8/23/12,12/8/12,,,,,,,,,,,
201310,VCU Life Sciences,ENVS,ENVS692,3,12733,IND,3,3,INDEPENDENT STUDY,,0,4,Stephen,McIninch,,,8/23/12,12/8/12,,,,,,,,,,,
201310,VCU Life Sciences,ENVS,ENVS693,3,12736,FLD,3,3,INTERNSHIP-ENVIRONMNTL STUDIES,,0,1,Stephen,McIninch,,,8/23/12,12/8/12,,,,,,,,,,,
201310,VCU Life Sciences,ENVS,ENVS697,1,12737,RES,1,1,RESEARCH,,15,2,Gregory,Garman,,,8/23/12,12/8/12,,,,,,,,,,,
201310,VCU Life Sciences,ENVS,ENVS697,2,12738,RES,2,2,RESEARCH,,15,1,Gregory,Garman,,,8/23/12,12/8/12,,,,,,,,,,,
201310,VCU Life Sciences,ENVS,ENVS697,3,12739,RES,3,3,RESEARCH,,15,1,Gregory,Garman,,,8/23/12,12/8/12,,,,,,,,,,,
201310,VCU Life Sciences,ENVS,ENVS698,3,24286,MST,3,3,THESIS,,15,4,Gregory,Garman,,,8/23/12,12/8/12,,,,,,,,,,,
201310,VCU Life Sciences,ENVS,ENVZ105,L51,28869,LAB,1,1,PHYSICAL GEOLOGY LABORATORY,,9,8,Arif,Sikder,,,8/23/12,12/8/12,,T,,,,,,1700,1840,LFSCB,232
201310,VCU Life Sciences,ENVS,ENVZ105,L52,28868,LAB,1,1,PHYSICAL GEOLOGY LABORATORY,,9,8,Arif,Sikder,,,8/23/12,12/8/12,,,,R,,,,1700,1840,LFSCB,232
